doi,themeID,group,section,existence,fulfillment
10.3390/foods11223740,Non-specified Env,1,Introduction,1,0.5
10.1016/j.fbio.2024.104343,Non-specified Env,2,Introduction,1,NA
10.1016/j.fbio.2024.104343,Non-specified Env,4,Introduction,1,1
10.1016/j.foodqual.2021.104446,Non-specified Env,1,Abstract,1,0.5
10.1016/j.foodqual.2021.104446,Non-specified Env,3,Introduction,1,0.5
10.3390/foods11233755,Non-specified Env,2,Introduction,1,0.5
10.1016/j.bbrc.2024.150784,Non-specified Env,2,Introduction,1,0.5
10.1007/s10806-009-9226-x,Non-specified Env,1,Abstract,1,NA
10.1007/s10806-009-9226-x,Non-specified Env,3,Body,1,NA
10.1007/s10806-009-9226-x,Non-specified Env,8,Body,1,0.5
10.1038/s43016-020-0046-5,Non-specified Env,1,Introduction,1,0.5
10.1016/j.appet.2019.02.021,Non-specified Env,1,Abstract,1,0.5
10.1016/j.appet.2019.02.021,Non-specified Env,3,Introduction,1,0.5
10.1021/acsbiomaterials.2c00093,Non-specified Env,2,Introduction,1,0.5
10.3389/fnut.2023.1043618,Non-specified Env,4,Discussion,1,0.5
10.1016/j.jenvp.2022.101758,Non-specified Env,7,Conclusion,1,1
10.1021/acs.jafc.4c04559,Non-specified Env,2,Introduction,1,0.5
10.1016/j.jenvp.2023.102140,Non-specified Env,1,Introduction,1,1
10.3390/foods8100521,Non-specified Env,2,Introduction,1,0.5
10.1111/j.1365-2672.1994.tb04414.x,Non-specified Env,2,Introduction,1,0
10.1111/j.1365-2672.1994.tb04414.x,Non-specified Env,4,Conclusion,1,0.5
10.1016/j.foodres.2023.113194,Non-specified Env,2,Introduction,1,0.5
10.1038/s41467-023-38593-4,Non-specified Env,2,Introduction,1,0.5
10.1016/j.ymben.2020.07.011,Non-specified Env,2,Introduction,1,0.5
10.1016/j.foodres.2021.110786,Non-specified Env,2,Introduction,1,0.5
10.1038/s41538-021-00122-2,Non-specified Env,1,Abstract,1,0.5
10.1038/s41538-021-00122-2,Non-specified Env,2,Introduction,1,0.5
10.1038/s42003-023-05583-7,Non-specified Env,2,Introduction,1,NA
10.1371/journal.pone.0171904,Non-specified Env,1,Abstract,1,0.5
10.1016/j.fufo.2023.100294,Non-specified Env,2,Introduction,1,-0.5
10.1016/j.fufo.2024.100409,Non-specified Env,1,Abstract,1,0.5
10.1007/s00203-024-04149-3,Non-specified Env,4,Discussion,1,1
10.1353/con.2013.0013,Non-specified Health,1,Abstract,1,0.5
10.1353/con.2013.0013,Non-specified Health,1,Abstract,0.5,NA
10.1038/s41538-019-0041-0,Non-specified Health,1,Abstract,1,0.5
10.1016/j.appet.2022.106392,Non-specified Health,1,Abstract,0.5,0.5
10.1016/j.appet.2022.106392,Non-specified Health,7,Results and Discussion,0.5,0.5
10.1371/journal.pone.0290169,Non-specified Health,6,Other (Write),1,0.5
10.1016/j.fbio.2022.101571,Non-specified Health,2,Introduction,1,NA
10.1016/j.fbio.2022.101571,Non-specified Health,2,Introduction,1,0.5
10.3390/cells13010041,Non-specified Health,2,Abstract,1,0.5
10.1038/s41538-022-00172-0,Non-specified Health,7,Discussion,1,0.5
10.1038/s41538-022-00172-0,Non-specified Health,7,Discussion,0.5,0.5
10.1016/j.fbio.2023.102910,Non-specified Health,3,Introduction,1,1
10.3390/foods10112588,Non-specified Health,2,Introduction,1,0
10.3390/bios14010024,Non-specified Health,5,Conclusion,1,0.5
10.1016/j.appet.2022.105990,Non-specified Health,1,Introduction,1,0.5
10.1016/j.biomaterials.2022.121649,Non-specified Health,1,Abstract,1,0.5
10.1016/j.biomaterials.2022.121649,Non-specified Health,6,Discussion,1,0.5
10.3389/fsufs.2023.1160458,Non-specified Health,9,Conclusion,1,-0.5
10.3389/fnut.2020.00148,Non-specified Health,4,Introduction,1,0.5
10.1016/j.appet.2020.104860,Non-specified Health,2,Introduction,1,0.5
10.3390/foods13091358,Non-specified Health,2,Introduction,1,0.5
10.3389/fsufs.2023.1104731,Non-specified Health,12,Discussion,1,-0.5
10.3389/fsufs.2023.1134100,Non-specified Health,1,Abstract,1,NA
10.3389/fsufs.2023.1134100,Non-specified Health,8,Discussion,1,NA
10.3389/fsufs.2023.1134100,Non-specified Health,9,Conclusion,1,NA
10.22434/IFAMR2022.0017,Non-specified Health,10,Background,0,0
10.3390/su12114377,Non-specified Health,4,Background,1,NA
10.3389/fnut.2023.1196475,Non-specified Health,1,Abstract,1,NA
10.3389/fsufs.2022.1056615,Non-specified Health,1,Introduction,1,0.5
10.1007/s10806-015-9573-8,Non-specified Health,2,Introduction,1,0.5
10.1007/s10806-015-9573-8,Non-specified Health,7,Background,1,0.5
10.1016/j.foodres.2024.113965,Non-specified Health,1,Introduction,1,0.5
10.1021/acsami.2c10620,Non-specified Health,2,Introduction,1,0.5
10.3390/gels8020094,Non-specified Health,2,Abstract,1,0.5
10.3390/gels8020094,Non-specified Health,2,Introduction,1,0.5
10.1016/j.fufo.2024.100443,Non-specified Health,2,Introduction,1,1
10.1016/j.foodqual.2024.105208,Non-specified Health,2,Introduction,1,NA
10.1016/j.foodpol.2022.102307,Non-specified Health,5,Conclusion,1,NA
10.1038/s42003-022-03423-8,Non-specified Health,1,Abstract,1,0.5
10.1038/s42003-022-03423-8,Non-specified Health,2,Introduction,1,0.5
10.3390/bioengineering11080854,Non-specified Health,1,Abstract,1,0.5
10.1007/s11569-018-0330-0,Non-specified Health,1,Abstract,1,0.5
10.1007/s11569-018-0330-0,Non-specified Health,2,Introduction,1,0.5
10.1016/j.foodqual.2024.105102,Non-specified Health,2,Introduction,1,NA
10.1177/09717218221075158,Non-specified Health,1,Introduction,1,0.5
10.1177/09717218221075158,Non-specified Health,3,Discussion,0.5,0.5
10.3390/su13158235,Non-specified Health,1,Abstract,1,0.5
10.3390/nu13041284,Non-specified Health,7,Discussion,1,NA
10.1016/j.MEATsci.2022.108964,Non-specified Health,1,Introduction,0.5,NA
10.1016/j.biomaterials.2022.121669,Non-specified Health,2,Introduction,1,0.5
10.1080/22041451.2024.2324405,Non-specified Health,7,Other (Write),1,0.5
10.1016/j.foodres.2022.111952,Non-specified Health,2,Introduction,1,0.5
10.1016/j.foodcont.2021.108336,Non-specified Health,3,Introduction,1,0.5
10.1016/j.scitotenv.2022.158051,Non-specified Health,1,Introduction,1,0.5
10.1080/01292986.2024.2342827,Non-specified Health,10,Introduction,1,0.5
10.1177/2514848620963125,Non-specified Health,2,Body,1,0.5
10.3389/fsufs.2019.00011,Non-specified Health,1,Abstract,1,1
10.3389/fsufs.2019.00011,Non-specified Health,3,Introduction,1,0.5
10.1016/j.foodqual.2023.105032,Non-specified Health,1,Introduction,1,0.5
10.1016/j.foodqual.2023.105032,Non-specified Health,2,Introduction,1,0
10.3389/fbioe.2022.895289,Non-specified Health,2,Introduction,1,0.5
10.1111/ajsp.12609,Non-specified Health,2,Introduction,1,0.5
10.1016/j.ijbiomac.2024.134242,Non-specified Health,2,Introduction,1,0.5
10.3390/su14126956,Non-specified Health,1,Introduction,1,0.5
10.3390/su14126956,Non-specified Health,4,Introduction,1,0.5
10.1016/j.heliyon.2024.e38006,Non-specified Health,3,Introduction,1,1
10.1080/00036846.2024.2408035,Non-specified Health,3,Introduction,1,1
10.1177/14614448221122211,Non-specified Health,1,Body,1,0.5
10.5851/kosfa.2024.e72,Non-specified Health,1,Introduction,1,0.5
10.1057/s41599-022-01316-z,Non-specified Health,1,Abstract,1,1
10.1057/s41599-022-01316-z,Non-specified Health,3,Introduction,1,1
10.1057/s41599-022-01316-z,Non-specified Health,8,Conclusion,1,1
10.1002/cyto.a.24737,Non-specified Health,1,Introduction,1,0.5
10.1016/j.biomaterials.2022.121487,Non-specified Health,2,Introduction,1,1
10.3390/foods11213364,Non-specified Health,1,Introduction,1,NA
10.1007/s10943-017-0403-3,Non-specified Health,4,Background,1,1
10.1016/j.foodqual.2022.104573,Non-specified Health,2,Introduction,1,0.5
10.1038/s41598-024-68247-4,Non-specified Health,1,Introduction,1,1
10.1007/s11356-022-23597-2,Non-specified Health,2,Introduction,1,NA
10.1016/j.fbio.2023.102923,Non-specified Health,2,Introduction,1,0.5
10.1038/s41467-021-25236-9,Non-specified Health,2,Introduction,1,0
10.1002/bit.27469,Non-specified Health,6,Introduction,1,1
10.3390/foods9020185,Non-specified Health,1,Introduction,1,0.5
10.3390/foods9020185,Non-specified Health,2,Introduction,1,1
10.1038/s41467-023-44001-8,Non-specified Health,1,Abstract,1,0.5
10.1038/s41467-023-44001-8,Non-specified Health,2,Introduction,1,0.5
10.1016/j.biomaterials.2022.121659,Non-specified Health,2,Introduction,1,0.5
10.1016/j.matdes.2024.112992,Non-specified Health,1,Abstract,1,0.5
10.1016/j.ecolecon.2021.107329,Non-specified Health,1,Abstract,1,NA
10.1016/j.ecolecon.2021.107329,Non-specified Health,3,Introduction,1,NA
10.1016/j.ecolecon.2021.107329,Non-specified Health,4,Discussion,1,0.5
10.1108/BFJ-02-2020-0092,Non-specified Health,6,Discussion,0.5,0.5
10.1177/2514848619827009,Non-specified Health,1,Introduction,1,1
10.3390/ani10091678,Non-specified Health,1,Introduction,1,1
10.1016/j.geoforum.2021.10.001,Non-specified Health,1,Introduction,1,0.5
10.1016/j.MEATsci.2014.11.013,Non-specified Health,3,Introduction,1,NA
10.1016/j.biomaterials.2023.122176,Non-specified Health,2,Introduction,1,0.5
10.3389/fnut.2024.1315555,Non-specified Health,1,Abstract,1,0.5
10.1007/s10806-014-9508-9,Non-specified Health,1,Abstract,1,0.5
10.1007/s10806-014-9508-9,Non-specified Health,2,Introduction,1,NA
10.1016/j.foodres.2021.110881,Non-specified Health,3,Introduction,1,0.5
10.1016/j.appet.2023.107039,Non-specified Health,1,Abstract,1,0.5
10.1016/j.appet.2023.107039,Non-specified Health,3,Introduction,1,0.5
10.1016/j.respol.2023.104866,Non-specified Health,3,Introduction,1,0.5
10.1016/j.respol.2023.104866,Non-specified Health,6,Conclusion,1,0.5
10.3390/ma10121404,Non-specified Health,3,Introduction,1,0.5
10.1016/j.foodqual.2023.104966,Non-specified Health,9,Introduction,1,NA
10.1016/j.foodqual.2023.104966,Non-specified Health,15,Discussion,0,NA
10.3390/foods9060745,Non-specified Health,6,Introduction,1,0.5
10.3390/biom12111697,Non-specified Health,4,Introduction,1,1
10.1016/j.fufo.2023.100220,Non-specified Health,3,Introduction,1,0.5
10.1016/j.MEATsci.2022.108941,Non-specified Health,3,Introduction,1,NA
10.1016/j.MEATsci.2022.108941,Non-specified Health,6,Body,1,NA
10.3390/foods9091152,Non-specified Health,1,Abstract,1,NA
10.1016/j.jretconser.2022.103225,Non-specified Health,2,Introduction,1,0.5
10.3390/foods11172695,Non-specified Health,2,Background,1,0.5
10.3390/su12135352,Non-specified Health,1,Abstract,1,1
10.3390/su12135352,Non-specified Health,2,Introduction,1,0.5
10.1016/j.foodqual.2023.105006,Non-specified Health,1,Introduction,1,0.5
10.1016/j.appet.2019.01.027,Non-specified Health,3,Introduction,1,0.5
10.1371/journal.pone.0295265,Non-specified Health,1,Introduction,1,0.5
10.1016/j.cofs.2022.100902,Non-specified Health,2,Introduction,1,0.5
10.1016/j.appet.2023.107025,Non-specified Health,1,Introduction,1,0.5
10.1080/13511610.2024.2352744,Non-specified Health,3,Introduction,1,0.5
10.1002/aic.16235,Non-specified Health,1,Introduction,1,NA
10.1016/j.foodpol.2022.102337,Non-specified Health,4,Background,1,0.5
10.1016/j.foodqual.2019.103732,Non-specified Health,1,Abstract,1,NA
10.1016/j.foodqual.2021.104446,Non-specified Health,1,Abstract,1,0.5
10.1016/j.foodqual.2021.104446,Non-specified Health,3,Introduction,1,0.5
10.1007/s10806-009-9226-x,Non-specified Health,1,Abstract,1,NA
10.1007/s10806-009-9226-x,Non-specified Health,3,Body,1,NA
10.1007/s10806-009-9226-x,Non-specified Health,8,Body,1,0.5
10.1016/j.appet.2019.02.021,Non-specified Health,3,Introduction,1,0.5
10.1021/acsbiomaterials.2c00093,Non-specified Health,2,Introduction,1,0.5
10.3389/fnut.2023.1043618,Non-specified Health,1,Introduction,1,0.5
10.1016/j.ymben.2020.07.011,Non-specified Health,2,Introduction,1,0.5
10.3389/fsufs.2022.924396,Non-specified Health,1,Introduction,1,0.5
10.1016/j.fufo.2024.100409,Non-specified Health,1,Abstract,1,0.5
10.1016/j.fufo.2024.100409,Non-specified Health,3,Introduction,1,0.5
10.1016/j.jfca.2024.106663,Offering Better Nutrition,1,Abstract,1,0
10.1016/j.jfca.2024.106663,Offering Better Nutrition,5,Discussion,1,0
10.1016/j.jfca.2024.106663,Offering Better Nutrition,7,Conclusion,1,0
10.1002/bit.28324,Offering Better Nutrition,3,Introduction,1,0.5
10.1038/s41538-019-0041-0,Offering Better Nutrition,9,Results and Discussion,0.5,0.5
10.3390/cells13010041,Offering Better Nutrition,5,Conclusion,0,1
10.3390/cells13010041,Offering Better Nutrition,5,Discussion,0.5,0.5
10.1038/s41538-022-00157-z,Offering Better Nutrition,2,Introduction,1,0.5
10.1038/s41538-022-00157-z,Offering Better Nutrition,4,Discussion,0,0.5
10.1016/j.foodres.2023.113757,Offering Better Nutrition,5,Results and Discussion,0.5,0.5
10.1016/j.ifset.2024.103734,Offering Better Nutrition,5,Introduction,1,1
10.1016/j.livsci.2021.104705,Offering Better Nutrition,10,Other (Write),0.5,-0.5
10.22434/IFAMR2022.0017,Offering Better Nutrition,4,Introduction,1,0.5
10.22434/IFAMR2022.0017,Offering Better Nutrition,11,Results and Discussion,1,0.5
10.22434/IFAMR2022.0017,Offering Better Nutrition,13,Results and Discussion,0,0.5
10.3390/foods12142645,Offering Better Nutrition,12,Discussion,1,0.5
10.3390/foods12142645,Offering Better Nutrition,12,Results and Discussion,1,0.5
10.3390/foods12142645,Offering Better Nutrition,12,Discussion,1,NA
10.3390/foods12142645,Offering Better Nutrition,12,Results and Discussion,1,NA
10.1089/space.2019.0018,Offering Better Nutrition,3,Introduction,1,1
10.3390/su12114377,Offering Better Nutrition,1,Abstract,1,0.5
10.3390/su12114377,Offering Better Nutrition,7,Conclusion,1,NA
10.3390/gels8020094,Offering Better Nutrition,4,Introduction,1,0.5
10.3390/gels8020094,Offering Better Nutrition,4,Other (Write),1,0.5
10.3390/cells13020135,Offering Better Nutrition,7,Conclusion,1,0.5
10.1016/j.fufo.2024.100297,Offering Better Nutrition,1,Abstract,1,0.5
10.1016/j.fufo.2024.100297,Offering Better Nutrition,7,Discussion,1,1
10.1016/j.fufo.2024.100297,Offering Better Nutrition,9,Conclusion,1,0
10.1016/j.foodqual.2024.105208,Offering Better Nutrition,8,Discussion,0,0.5
10.1111/faf.12541,Offering Better Nutrition,14,Discussion,1,0.5
10.3390/su141912501,Offering Better Nutrition,6,Introduction,1,0.5
10.1159/000511764,Offering Better Nutrition,3,Body,1,1
10.1007/s11569-018-0330-0,Offering Better Nutrition,2,Introduction,1,0.5
10.3390/su13158235,Offering Better Nutrition,6,Introduction,0,NA
10.3390/nu13041284,Offering Better Nutrition,1,Abstract,1,0.5
10.3390/nu15132935,Offering Better Nutrition,2,Introduction,1,0.5
10.1016/j.foodchem.2024.140696,Offering Better Nutrition,1,Abstract,1,1
10.1016/j.foodchem.2024.140696,Offering Better Nutrition,2,Abstract,1,0.5
10.1016/j.foodchem.2024.140696,Offering Better Nutrition,4,Introduction,1,0.5
10.1016/j.foodchem.2024.140696,Offering Better Nutrition,7,Results and Discussion,1,0.5
10.1016/j.foodchem.2024.140696,Offering Better Nutrition,10,Conclusion,1,0.5
10.1016/j.foodcont.2021.108336,Offering Better Nutrition,6,Body,1,0.5
10.1038/s41538-022-00155-1,Offering Better Nutrition,6,Discussion,1,0.5
10.1177/2514848620963125,Offering Better Nutrition,1,Abstract,1,0.5
10.1177/2514848620963125,Offering Better Nutrition,2,Body,1,0.5
10.1016/j.foodhyd.2024.110156,Offering Better Nutrition,4,Discussion,1,0.5
10.1080/00036846.2024.2408035,Offering Better Nutrition,5,Introduction,1,0.5
10.1016/j.jfoodeng.2023.111627,Offering Better Nutrition,4,Discussion,1,1
10.1016/j.foodres.2023.113794,Offering Better Nutrition,3,Introduction,1,0.5
10.1007/s10943-017-0403-3,Offering Better Nutrition,6,Background,1,1
10.1016/j.foodqual.2022.104573,Offering Better Nutrition,3,Introduction,0,0
10.1016/j.foodqual.2022.104573,Offering Better Nutrition,8,Discussion,0.5,NA
10.1016/j.biomaterials.2022.121543,Offering Better Nutrition,1,Introduction,1,0.5
10.1016/j.matdes.2024.112992,Offering Better Nutrition,1,Abstract,1,0.5
10.1016/j.MEATsci.2022.109081,Offering Better Nutrition,4,Introduction,1,0
10.1016/j.biomaterials.2021.121107,Offering Better Nutrition,6,Discussion,0.5,0.5
10.1016/j.fbio.2022.101766,Offering Better Nutrition,5,Discussion,1,0.5
10.1016/j.fbio.2022.101766,Offering Better Nutrition,7,Conclusion,1,0.5
10.1016/j.foodpol.2022.102376,Offering Better Nutrition,2,Introduction,1,0.5
10.1080/09505431.2016.1171836,Offering Better Nutrition,1,Introduction,1,0.5
10.1016/j.techfore.2023.122797,Offering Better Nutrition,1,Abstract,1,0.5
10.1016/j.biomaterials.2022.121543,Offering Better Nutrition,2,Introduction,1,0.5
10.1016/j.geoforum.2021.10.001,Offering Better Nutrition,1,Introduction,1,0.5
10.1007/s10806-014-9508-9,Offering Better Nutrition,3,Body,1,NA
10.1016/j.jclepro.2022.130593,Offering Better Nutrition,4,Introduction,1,0.5
10.1017/S1867299X00003585,Offering Better Nutrition,5,Body,1,0.5
10.1016/j.tifs.2020.12.024,Offering Better Nutrition,1,Introduction,1,NA
10.3389/fnut.2023.1127655,Offering Better Nutrition,1,Introduction,1,0.5
10.1016/j.foodcont.2020.107390,Offering Better Nutrition,4,Introduction,1,0.5
10.1108/BFJ-09-2022-0751,Offering Better Nutrition,1,Introduction,0.5,NA
10.1016/j.fufo.2023.100220,Offering Better Nutrition,1,Abstract,1,0.5
10.1016/j.MEATsci.2022.108941,Offering Better Nutrition,9,Body,1,0
10.1016/j.fbp.2023.11.001,Offering Better Nutrition,1,Abstract,1,0.5
10.3390/su151511722,Offering Better Nutrition,4,Introduction,1,0.5
10.1016/j.lssr.2024.03.008,Offering Better Nutrition,2,Body,1,0.5
10.1016/j.lssr.2024.03.008,Offering Better Nutrition,3,Body,1,0.5
10.1109/MTS.2015.2395967,Offering Better Nutrition,1,Introduction,1,NA
10.1109/MTS.2015.2395967,Offering Better Nutrition,4,Body,1,NA
10.1016/j.MEATsci.2013.04.036,Offering Better Nutrition,3,Body,1,0.5
10.1080/07409710.2018.1531213,Offering Better Nutrition,2,Introduction,1,0.5
10.1371/journal.pone.0295265,Offering Better Nutrition,5,Introduction,1,NA
10.1016/j.appet.2022.106434,Offering Better Nutrition,3,Introduction,1,0.5
10.3390/foods11223740,Offering Better Nutrition,1,Introduction,1,0.5
10.3390/foods8100521,Offering Better Nutrition,2,Introduction,1,0.5
10.1111/j.1365-2672.1994.tb04414.x,Offering Better Nutrition,2,Introduction,1,0
10.1016/j.ymben.2020.07.011,Offering Better Nutrition,1,Abstract,1,0.5
10.1016/j.ymben.2020.07.011,Offering Better Nutrition,3,Results and Discussion,1,0.5
10.1016/j.ymben.2020.07.011,Offering Better Nutrition,4,Conclusion,1,0.5
10.1038/s41538-021-00122-2,Offering Better Nutrition,3,Discussion,1,0.5
10.1093/biolre/ioac119,Offering Better Nutrition,1,Body,1,0.5
10.1016/j.jfca.2024.106663,Other,2,Introduction,1,0.5
10.1002/bit.28324,Other,6,Conclusion,1,1
10.3389/fsufs.2023.1160458,Other,7,Other (Write),0.5,NA
10.1016/j.appet.2022.106392,Other,1,Abstract,0.5,0.5
10.1016/j.appet.2022.106392,Other,2,Introduction,1,0.5
10.1021/acs.jafc.3c06638,Other,1,Abstract,0.5,1
10.1021/acs.jafc.3c06638,Other,3,Introduction,1,1
10.3390/cells10092499,Other,5,Discussion,0,0
10.1016/j.ifset.2024.103734,Other,4,Introduction,1,0.5
10.3389/fsufs.2023.1160458,Other,6,Other (Write),0,-1
10.3390/cells13010041,Other,3,Introduction,1,0.5
10.3389/fsufs.2023.1104731,Other,13,Conclusion,1,-0.5
10.3389/fsufs.2024.1294390,Other,1,Introduction,1,NA
10.3390/nu15214649,Other,3,Discussion,1,0.5
10.1007/s10806-017-9654-y,Overconsumption Continues,6,Other (Write),0.5,-0.5
10.1007/s10806-019-09759-2,Overconsumption Continues,6,Other (Write),0.5,NA
10.3390/foods10112588,Overconsumption Continues,2,Introduction,1,0
10.3390/conservation3020021,Overconsumption Continues,11,Discussion,1,NA
10.3389/fsufs.2023.1160458,Overconsumption Continues,3,Other (Write),0.5,0
10.3389/fsufs.2023.1160458,Overconsumption Continues,8,Other (Write),0.5,-0.5
10.1111/faf.12541,Overconsumption Continues,12,Body,0.5,NA
10.1111/faf.12541,Overconsumption Continues,17,Discussion,0.5,NA
10.3390/su13158235,Overconsumption Continues,4,Introduction,0.5,NA
10.1007/s11569-017-0282-9,Overconsumption Continues,5,Body,1,0
10.3390/conservation3020021,Overconsumption Continues B,11,Discussion,1,NA
10.3389/fsufs.2023.1104731,Overconsumption Continues B,8,Other (Write),1,NA
10.3389/fsufs.2024.1294390,Overconsumption Continues B,2,Discussion,0.5,0.5
10.1002/bit.28324,Pollution,1,Abstract,1,0.5
10.1002/bit.28324,Pollution,3,Introduction,1,0.5
10.1002/bit.28324,Pollution,6,Conclusion,1,1
10.1016/j.ifset.2024.103734,Pollution,4,Introduction,1,NA
10.1016/j.ifset.2024.103734,Pollution,4,Introduction,1,0.5
10.1016/j.ifset.2024.103734,Pollution,6,Discussion,1,0
10.1016/j.livsci.2021.104705,Pollution,3,Introduction,1,0
10.3389/fsufs.2023.1160458,Pollution,2,Introduction,0.5,0.5
10.3389/fsufs.2023.1160458,Pollution,2,Introduction,1,0
10.3389/fsufs.2023.1160458,Pollution,7,Other (Write),0.5,NA
10.3389/fsufs.2023.1160458,Pollution,10,Other (Write),0.5,-0.5
10.3389/fsufs.2023.1160458,Pollution,11,Other (Write),0.5,-0.5
10.1353/con.2013.0013,Pollution,3,Other (Write),1,0.5
10.1038/s41538-019-0041-0,Pollution,1,Abstract,1,0.5
10.1038/s41538-019-0041-0,Pollution,4,Introduction,1,0
10.1038/s41538-019-0041-0,Pollution,12,Results and Discussion,1,0
10.1038/s41538-019-0041-0,Pollution,15,Results and Discussion,1,0
10.1016/j.techsoc.2022.102116,Pollution,6,Conclusion,1,0.5
10.1016/j.appet.2022.106392,Pollution,1,Abstract,0.5,0.5
10.1016/j.appet.2022.106392,Pollution,2,Introduction,1,0.5
10.1016/j.appet.2022.106392,Pollution,7,Results and Discussion,0.5,0.5
10.1016/j.appet.2022.106392,Pollution,8,Conclusion,0.5,0
10.1016/j.foodpol.2020.101931,Pollution,2,Introduction,1,0.5
10.1021/acs.jafc.3c06638,Pollution,1,Abstract,0.5,1
10.1021/acs.jafc.3c06638,Pollution,3,Introduction,1,1
10.1016/j.fbio.2022.101571,Pollution,2,Introduction,1,NA
10.1016/j.fbio.2022.101571,Pollution,2,Introduction,1,0.5
10.3390/cells13010041,Pollution,3,Introduction,1,0.5
10.3390/foods13040563,Pollution,2,Introduction,1,NA
10.3390/foods13040563,Pollution,2,Introduction,1,0.5
10.1038/s41538-022-00172-0,Pollution,2,Introduction,1,0.5
10.3390/cells10092499,Pollution,1,Abstract,1,NA
10.5851/kosfa.2024.e46,Pollution,2,Introduction,1,0.5
10.1016/j.fbio.2023.102910,Pollution,3,Introduction,1,1
10.1016/j.foodres.2023.113757,Pollution,3,Introduction,1,0.5
10.1016/j.foodqual.2021.104226,Pollution,2,Introduction,1,0.5
10.1016/S2095-3119(14)60886-8,Pollution,3,Introduction,1,1
10.3390/nu11081904,Pollution,3,Introduction,1,0.5
10.1016/j.ifset.2024.103734,Pollution,7,Discussion,0.5,0
10.1016/j.foodhyd.2024.109944,Pollution,1,Introduction,1,0.5
10.1016/j.carbpol.2023.121287,Pollution,3,Introduction,1,0.5
10.1016/j.biomaterials.2022.121649,Pollution,3,Introduction,1,0.5
10.1080/09505431.2018.1544232,Pollution,2,Introduction,1,0.5
10.1080/09505431.2018.1544232,Pollution,4,Other (Write),1,NA
10.3390/conservation3020021,Pollution,14,Conclusion,1,0.5
10.3389/fsufs.2023.1127164,Pollution,7,Other (Write),1,0
10.3389/fsufs.2023.1127164,Pollution,10,Discussion,0.5,0.5
10.1016/j.livsci.2021.104705,Pollution,4,Introduction,0.5,0
10.3389/fsufs.2023.1160458,Pollution,6,Other (Write),0,-1
10.3389/fsufs.2023.1160458,Pollution,8,Other (Write),0.5,-0.5
10.3389/fnut.2020.00148,Pollution,3,Introduction,1,0.5
10.1002/cite.202200151,Pollution,2,Introduction,1,0.5
10.1371/journal.pone.0221129,Pollution,5,Introduction,1,1
10.1371/journal.pone.0221129,Pollution,6,Introduction,1,-0.5
10.3390/foods13091358,Pollution,2,Introduction,1,0.5
10.3389/fsufs.2023.1104731,Pollution,7,Other (Write),1,0.5
10.22434/IFAMR2022.0017,Pollution,11,Results and Discussion,1,0.5
10.22434/IFAMR2022.0017,Pollution,14,Results and Discussion,1,0.5
10.3389/fsufs.2024.1294390,Pollution,1,Introduction,1,NA
10.1089/space.2019.0018,Pollution,6,Discussion,1,0.5
10.3390/su12114377,Pollution,4,Background,1,NA
10.3390/su12114377,Pollution,5,Background,1,0.5
10.3390/su12114377,Pollution,7,Conclusion,1,NA
10.3390/su12114377,Pollution,8,Conclusion,0,0
10.3389/fnut.2023.1196475,Pollution,3,Introduction,1,0
10.1002/btpr.3402,Pollution,2,Introduction,1,0.5
10.3389/fsufs.2022.1056615,Pollution,1,Introduction,1,0.5
10.3390/gels8020094,Pollution,3,Abstract,1,0
10.3390/gels8020094,Pollution,3,Introduction,1,0
10.3390/gels8020094,Pollution,3,Abstract,1,0.5
10.3390/gels8020094,Pollution,3,Introduction,1,0.5
10.1007/s11626-024-00971-7,Pollution,1,Introduction,1,0.5
10.5187/jast.2023.e10,Pollution,1,Introduction,1,0.5
10.3389/fnut.2023.1197111,Pollution,2,Introduction,1,0.5
10.3828/extr.2022.11,Pollution,7,Other (Write),1,-0.5
10.1016/j.foodqual.2024.105208,Pollution,2,Introduction,1,NA
10.1016/j.jfoodeng.2024.112259,Pollution,2,Introduction,1,NA
10.1016/j.foodpol.2022.102307,Pollution,3,Introduction,1,0.5
10.1016/j.foodpol.2022.102307,Pollution,5,Conclusion,1,NA
10.3390/nu15214649,Pollution,2,Introduction,1,0.5
10.3390/nu15214649,Pollution,3,Discussion,1,0.5
10.1038/s42003-022-03423-8,Pollution,2,Introduction,1,0.5
10.3390/bioengineering11080854,Pollution,2,Introduction,1,0.5
10.1111/faf.12541,Pollution,15,Discussion,1,0.5
10.3390/su141912501,Pollution,3,Introduction,1,0.5
10.1159/000511764,Pollution,2,Body,1,0.5
10.1016/j.foodres.2022.111561,Pollution,2,Introduction,1,0.5
10.1016/j.foodres.2022.111818,Pollution,1,Introduction,1,0.5
10.3389/fsufs.2023.1302511,Pollution,2,Introduction,1,NA
10.1039/d1fo04340d,Pollution,2,Introduction,1,0.5
10.1002/fft2.165,Pollution,3,Introduction,1,0.5
10.1002/adsu.202300499,Pollution,3,Introduction,1,1
10.1007/s11569-018-0330-0,Pollution,2,Introduction,1,0.5
10.1177/0963662516639001,Pollution,1,Body,0.5,0.5
10.3390/foods12142682,Pollution,2,Introduction,1,0.5
10.1108/BFJ-01-2018-0025,Pollution,2,Introduction,1,NA
10.1177/09717218221075158,Pollution,1,Introduction,1,0.5
10.1038/s41467-024-49521-5,Pollution,2,Introduction,1,0.5
10.3390/su13158235,Pollution,2,Introduction,1,0.5
10.3390/su13158235,Pollution,4,Introduction,0.5,NA
